diaName,signalName,StartMeter,EndMeter
786,館浜上り出発4R,15.40534,320.8248
786,上り閉塞6,320.8248,518.1522
786,上り閉塞8,518.1522,1007.5039
786,駒野上り場内1RA,1007.5039,1426.3746
786,駒野上り場内2RB,1426.3746,1731.273
786,駒野上り出発3R,1731.273,2342.834
786,上り閉塞26,2342.834,2799.048
786,上り閉塞30,2799.048,3399.7197
786,上り閉塞36,3399.7197,4046.6055
786,上り閉塞42,4046.6055,4649.9224
786,上り閉塞48,4649.9224,5340.286
786,上り閉塞56,5340.286,6019.489
786,上り閉塞62,6019.489,6620.505
786,上り閉塞68,6620.505,7174.8457
786,上り閉塞74,7174.8457,7595.9097
786,津崎上り場内1RB,7595.9097,7996.483
786,津崎上り出発2R,7996.483,8387.623
786,上り閉塞86,8387.623,8894.545
786,上り閉塞92,8894.545,9261.001
786,浜園上り場内1R,9261.001,9487.383
786,浜園上り出発2R,9487.383,10068.898
786,上り閉塞102,10068.898,10628.921
786,上り閉塞108,10628.921,11225.106
786,上り閉塞114,11225.106,11778.965
786,上り閉塞120,11778.965,12143.132
786,上り閉塞124,12143.132,12588.643
786,新野崎上り場内1RA,12588.643,12966.706
786,新野崎上り出発12R,12966.706,13379.939
786,上り閉塞136,13379.939,13863.945
786,上り閉塞142,13863.945,14329.653
786,上り閉塞146,14329.653,14829.849
786,江ノ原検車区上り場内1RB,14829.849,15322.79
