diaName,signalName,StartMeter,EndMeter
770,館浜上り出発4R,15.40534,320.82812
770,上り閉塞6,320.82812,518.156
770,上り閉塞8,518.156,1007.5073
770,駒野上り場内1RA,1007.5073,1426.3718
770,駒野上り場内2RA,1426.3718,1731.9039
770,駒野上り出発4R,1731.9039,2343.4778
770,上り閉塞26,2343.4778,2799.6726
770,上り閉塞30,2799.6726,3400.359
770,上り閉塞36,3400.359,4047.2385
770,上り閉塞42,4047.2385,4650.5537
770,上り閉塞48,4650.5537,5340.924
770,上り閉塞56,5340.924,6020.1416
770,上り閉塞62,6020.1416,6621.1533
770,上り閉塞68,6621.1533,7175.4976
770,上り閉塞74,7175.4976,7596.548
770,津崎上り場内1RB,7596.548,7997.1455
770,津崎上り出発2R,7997.1455,8388.268
770,上り閉塞86,8388.268,8895.203
770,上り閉塞92,8895.203,9261.6875
770,浜園上り場内1R,9261.6875,9488.049
770,浜園上り出発2R,9488.049,10069.556
770,上り閉塞102,10069.556,10629.62
770,上り閉塞108,10629.62,11225.795
770,上り閉塞114,11225.795,11779.662
770,上り閉塞120,11779.662,12143.802
770,上り閉塞124,12143.802,12589.339
770,新野崎上り場内1RA,12589.339,12967.418
770,新野崎上り出発12R,12967.418,13380.664
770,上り閉塞136,13380.664,13864.672
770,上り閉塞142,13864.672,14330.365
770,上り閉塞146,14330.365,14830.126
770,江ノ原検車区上り場内1RA,14830.126,15334.534
770,上り閉塞156,15334.534,15539.991
770,大道寺上り場内1RC,15539.991,15734.06
770,大道寺上り場内8R,15734.06,15892.5
