diaName,signalName,StartMeter,EndMeter
572,駒野入換110R,6.13478,910.9538
572,上り閉塞26,910.9538,1367.1465
572,上り閉塞30,1367.1465,1967.8396
572,上り閉塞36,1967.8396,2614.728
572,上り閉塞42,2614.728,3218.0437
572,上り閉塞48,3218.0437,3908.417
572,上り閉塞56,3908.417,4587.633
572,上り閉塞62,4587.633,5188.6455
572,上り閉塞68,5188.6455,5742.9897
572,上り閉塞74,5742.9897,6163.9683
572,津崎上り場内1RA,6163.9683,6559.798
572,津崎上り出発3R,6559.798,6954.669
572,上り閉塞86,6954.669,7459.634
572,上り閉塞92,7459.634,7826.1104
572,浜園上り場内1R,7826.1104,8052.478
572,浜園上り出発2R,8052.478,8053.896
572,浜園入換102R,8053.896,8291.689
