diaName,signalName,StartMeter,EndMeter
回451,江ノ原検車区下り出発2L,4.248025,277.4974
回451,下り閉塞151,277.4974,796.69836
回451,下り閉塞145,796.69836,1078.4346
回451,下り閉塞143,1078.4346,1572.3773
回451,下り閉塞137,1572.3773,1929.9664
回451,新野崎下り場内5LA,1929.9664,2258.1316
回451,新野崎下り場内3L,2258.1316,2404.2573
回451,新野崎下り出発1L,2404.2573,2954.2393
回451,下り閉塞123,2954.2393,3550.8123
回451,下り閉塞117,3550.8123,4152.8623
回451,下り閉塞111,4152.8623,4709.76
回451,下り閉塞105,4709.76,5032.6978
回451,下り閉塞103,5032.6978,5488.9346
回451,浜園下り場内2L,5488.9346,5857.762
回451,浜園下り出発1L,5857.762,6428.161
回451,下り閉塞89,6428.161,6972.3315
回451,津崎下り場内3LA,6972.3315,7338.748
回451,津崎下り出発1L,7338.748,7853.963
回451,下り閉塞75,7853.963,8226.62
回451,下り閉塞71,8226.62,8624.771
回451,下り閉塞67,8624.771,9310.386
回451,下り閉塞59,9310.386,9874.635
回451,下り閉塞55,9874.635,10375.091
回451,下り閉塞49,10375.091,10874.032
回451,下り閉塞45,10874.032,11275.333
回451,下り閉塞41,11275.333,11911.314
回451,下り閉塞35,11911.314,12597.678
回451,下り閉塞27,12597.678,13110.177
回451,駒野下り場内11LA,13110.177,13611.109
回451,駒野下り出発2L,13611.109,14037.694
回451,駒野下り出発1L,14037.694,14350.201
回451,下り閉塞9,14350.201,14591.372
回451,下り閉塞7,14591.372,14843.083
回451,館浜下り場内1LC,14843.083,15297.45
