diaName,signalName,StartMeter,EndMeter
回607A,江ノ原検車区下り出発2L,4.248025,277.4979
回607A,下り閉塞151,277.4979,796.7148
回607A,下り閉塞145,796.7148,1078.442
回607A,下り閉塞143,1078.442,1572.4169
回607A,下り閉塞137,1572.4169,1930.006
回607A,新野崎下り場内5LA,1930.006,2258.1338
回607A,新野崎下り場内3L,2258.1338,2404.2554
回607A,新野崎下り出発1L,2404.2554,2954.2407
回607A,下り閉塞123,2954.2407,3550.8752
回607A,下り閉塞117,3550.8752,4152.862
回607A,下り閉塞111,4152.862,4709.7583
回607A,下り閉塞105,4709.7583,5032.7017
回607A,下り閉塞103,5032.7017,5488.9517
回607A,浜園下り場内2L,5488.9517,5857.77
回607A,浜園下り出発1L,5857.77,6428.1655
回607A,下り閉塞89,6428.1655,6972.3057
回607A,津崎下り場内3LA,6972.3057,7338.7427
回607A,津崎下り出発1L,7338.7427,7853.9697
回607A,下り閉塞75,7853.9697,8226.623
回607A,下り閉塞71,8226.623,8624.78
回607A,下り閉塞67,8624.78,9310.413
回607A,下り閉塞59,9310.413,9874.636
回607A,下り閉塞55,9874.636,10375.098
回607A,下り閉塞49,10375.098,10874.04
回607A,下り閉塞45,10874.04,11275.335
回607A,下り閉塞41,11275.335,11911.289
回607A,下り閉塞35,11911.289,12597.654
回607A,下り閉塞27,12597.654,13110.16
回607A,駒野下り場内11LA,13110.16,13611.088
回607A,駒野下り出発2L,13611.088,14037.695
回607A,駒野下り出発1L,14037.695,14350.191
回607A,下り閉塞9,14350.191,14591.324
回607A,下り閉塞7,14591.324,14843.064
回607A,館浜下り場内1LA,14843.064,15314.86
