diaName,signalName,StartMeter,EndMeter
回862,館浜上り出発4R,97.48315,402.7926
回862,上り閉塞6,402.7926,600.11926
回862,上り閉塞8,600.11926,1089.4664
回862,駒野上り場内1RA,1089.4664,1508.3438
回862,駒野上り場内2RA,1508.3438,1813.8826
回862,駒野上り出発4R,1813.8826,2425.4497
回862,上り閉塞26,2425.4497,2881.6506
回862,上り閉塞30,2881.6506,3482.3308
回862,上り閉塞36,3482.3308,4129.212
回862,上り閉塞42,4129.212,4732.518
回862,上り閉塞48,4732.518,5422.8936
回862,上り閉塞56,5422.8936,6102.1055
回862,上り閉塞62,6102.1055,6703.109
回862,上り閉塞68,6703.109,7257.4517
回862,上り閉塞74,7257.4517,7678.3926
回862,津崎上り場内1RA,7678.3926,8074.2603
回862,津崎上り出発3R,8074.2603,8469.136
回862,上り閉塞86,8469.136,8974.09
回862,上り閉塞92,8974.09,9340.581
回862,浜園上り場内1R,9340.581,9566.946
回862,浜園上り出発2R,9566.946,10148.453
回862,上り閉塞102,10148.453,10708.515
回862,上り閉塞108,10708.515,11304.683
回862,上り閉塞114,11304.683,11858.539
回862,上り閉塞120,11858.539,12222.691
回862,上り閉塞124,12222.691,12668.269
回862,新野崎上り場内1RA,12668.269,13046.263
回862,新野崎上り出発12R,13046.263,13459.5
回862,上り閉塞136,13459.5,13943.422
回862,上り閉塞142,13943.422,14409.173
回862,上り閉塞146,14409.173,14909.506
回862,江ノ原検車区上り場内1RC,14909.506,15320.43
