diaName,signalName,StartMeter,EndMeter
581,大道寺入換112L,8.641865,129.0846
581,大道寺入換110L,129.0846,266.6417
581,大道寺入換103L,266.6417,409.0498
581,大道寺下り出発1L,409.0498,954.44385
581,江ノ原検車区下り場内1LA,954.44385,1240.956
581,下り閉塞151,1240.956,1759.8822
581,下り閉塞145,1759.8822,2041.6139
581,下り閉塞143,2041.6139,2535.5942
581,下り閉塞137,2535.5942,2893.1304
581,新野崎下り場内5LA,2893.1304,3221.3103
581,新野崎下り場内3L,3221.3103,3367.4316
581,新野崎下り出発1L,3367.4316,3917.4114
581,下り閉塞123,3917.4114,4514.02
581,下り閉塞117,4514.02,5116.032
581,下り閉塞111,5116.032,5672.94
581,下り閉塞105,5672.94,5995.876
581,下り閉塞103,5995.876,6452.1333
581,浜園下り場内2L,6452.1333,6820.961
581,浜園下り出発1L,6820.961,7391.3716
581,下り閉塞89,7391.3716,7935.5195
581,津崎下り場内3LA,7935.5195,8301.954
581,津崎下り出発1L,8301.954,8817.183
581,下り閉塞75,8817.183,9189.824
581,下り閉塞71,9189.824,9587.996
581,下り閉塞67,9587.996,10273.656
581,下り閉塞59,10273.656,10837.897
581,下り閉塞55,10837.897,11338.356
581,下り閉塞49,11338.356,11837.3
581,下り閉塞45,11837.3,12238.594
581,下り閉塞41,12238.594,12874.565
581,下り閉塞35,12874.565,13560.94
581,下り閉塞27,13560.94,14073.456
581,駒野下り場内11LA,14073.456,14574.37
581,駒野下り出発2L,14574.37,15000.962
581,駒野下り出発1L,15000.962,15313.454
581,下り閉塞9,15313.454,15554.613
581,下り閉塞7,15554.613,15806.3
581,館浜下り場内1L,15806.3,16272.01
