diaName,signalName,StartMeter,EndMeter
回862,館浜上り出発4R,35.76764,341.1016
回862,上り閉塞6,341.1016,538.4309
回862,上り閉塞8,538.4309,1027.781
回862,駒野上り場内1RA,1027.781,1446.6472
回862,駒野上り場内2RA,1446.6472,1752.1816
回862,駒野上り出発4R,1752.1816,2363.7551
回862,上り閉塞26,2363.7551,2819.9565
回862,上り閉塞30,2819.9565,3420.6343
回862,上り閉塞36,3420.6343,4067.5166
回862,上り閉塞42,4067.5166,4670.834
回862,上り閉塞48,4670.834,5361.196
回862,上り閉塞56,5361.196,6040.423
回862,上り閉塞62,6040.423,6641.417
回862,上り閉塞68,6641.417,7195.765
回862,上り閉塞74,7195.765,7616.732
回862,津崎上り場内1RA,7616.732,8012.572
回862,津崎上り出発3R,8012.572,8407.452
回862,上り閉塞86,8407.452,8912.429
回862,上り閉塞92,8912.429,9278.921
回862,浜園上り場内1R,9278.921,9505.269
回862,浜園上り出発2R,9505.269,10086.771
回862,上り閉塞102,10086.771,10646.827
回862,上り閉塞108,10646.827,11242.9795
回862,上り閉塞114,11242.9795,11796.844
回862,上り閉塞120,11796.844,12161.001
回862,上り閉塞124,12161.001,12606.565
回862,新野崎上り場内1RA,12606.565,12984.587
回862,新野崎上り出発12R,12984.587,13397.808
回862,上り閉塞136,13397.808,13881.758
回862,上り閉塞142,13881.758,14347.514
回862,上り閉塞146,14347.514,14847.866
回862,江ノ原検車区上り場内1RC,14847.866,15340.9
