diaName,signalName,StartMeter,EndMeter
685C,大道寺入換112L,8.693684,129.13512
685C,大道寺入換110LC,129.13512,266.69296
685C,大道寺入換103L,266.69296,409.10358
685C,大道寺下り出発1L,409.10358,954.4978
685C,江ノ原検車区下り場内1LA,954.4978,1241.0078
685C,下り閉塞151,1241.0078,1759.9327
685C,下り閉塞145,1759.9327,2041.6667
685C,下り閉塞143,2041.6667,2535.6274
685C,下り閉塞137,2535.6274,2893.1829
685C,新野崎下り場内5LA,2893.1829,3221.36
685C,新野崎下り場内3L,3221.36,3367.4785
685C,新野崎下り出発1L,3367.4785,3917.4604
685C,下り閉塞123,3917.4604,4514.0923
685C,下り閉塞117,4514.0923,5116.0835
685C,下り閉塞111,5116.0835,5672.9863
685C,下り閉塞105,5672.9863,5995.924
685C,下り閉塞103,5995.924,6452.188
685C,浜園下り場内2L,6452.188,6821.0044
685C,浜園下り出発1L,6821.0044,7391.402
685C,下り閉塞89,7391.402,7935.58
685C,津崎下り場内3LA,7935.58,8301.996
685C,津崎下り出発1L,8301.996,8817.198
685C,下り閉塞75,8817.198,9189.849
685C,下り閉塞71,9189.849,9588
685C,下り閉塞67,9588,10273.637
685C,下り閉塞59,10273.637,10837.853
685C,下り閉塞55,10837.853,11338.331
685C,下り閉塞49,11338.331,11837.28
685C,下り閉塞45,11837.28,12238.596
685C,下り閉塞41,12238.596,12874.57
685C,下り閉塞35,12874.57,13560.934
685C,下り閉塞27,13560.934,14073.422
685C,駒野下り場内11LA,14073.422,14574.277
685C,駒野下り出発2L,14574.277,15000.9375
685C,駒野下り出発1L,15000.9375,15313.458
685C,下り閉塞9,15313.458,15554.617
685C,下り閉塞7,15554.617,15806.33
685C,館浜下り場内1LC,15806.33,16287.63
