diaName,signalName,StartMeter,EndMeter
1261,新野崎入換101L,5.144751,264.60406
1261,新野崎入換104L,264.60406,410.30078
1261,新野崎下り出発2L,410.30078,961.3849
1261,下り閉塞123,961.3849,1557.9888
1261,下り閉塞117,1557.9888,2160.0122
1261,下り閉塞111,2160.0122,2716.9185
1261,下り閉塞105,2716.9185,3039.8584
1261,下り閉塞103,3039.8584,3496.1174
1261,浜園下り場内2L,3496.1174,3864.9395
1261,浜園下り出発1L,3864.9395,4435.343
1261,下り閉塞89,4435.343,4979.466
1261,津崎下り場内3LA,4979.466,5345.9165
1261,津崎下り出発1L,5345.9165,5861.1387
1261,下り閉塞75,5861.1387,6233.792
1261,下り閉塞71,6233.792,6631.9595
1261,下り閉塞67,6631.9595,7317.5957
1261,下り閉塞59,7317.5957,7881.8213
1261,下り閉塞55,7881.8213,8382.305
1261,下り閉塞49,8382.305,8881.242
1261,下り閉塞45,8881.242,9282.557
1261,下り閉塞41,9282.557,9918.537
1261,下り閉塞35,9918.537,10604.914
1261,下り閉塞27,10604.914,11117.422
1261,駒野下り場内11LA,11117.422,11618.328
1261,駒野下り出発2L,11618.328,12044.928
1261,駒野下り出発1L,12044.928,12357.444
1261,下り閉塞9,12357.444,12598.609
1261,下り閉塞7,12598.609,12850.354
1261,館浜下り場内1LD,12850.354,13299.77
