diaName,signalName,StartMeter,EndMeter
786,館浜上り出発4R,76.7832,382.0998
786,上り閉塞6,382.0998,579.42847
786,上り閉塞8,579.42847,1068.7714
786,駒野上り場内1RA,1068.7714,1487.649
786,駒野上り場内2RB,1487.649,1792.5382
786,駒野上り出発3R,1792.5382,2404.1052
786,上り閉塞26,2404.1052,2860.3188
786,上り閉塞30,2860.3188,3460.9858
786,上り閉塞36,3460.9858,4107.868
786,上り閉塞42,4107.868,4711.1836
786,上り閉塞48,4711.1836,5401.5566
786,上り閉塞56,5401.5566,6080.7812
786,上り閉塞62,6080.7812,6681.7773
786,上り閉塞68,6681.7773,7236.1216
786,上り閉塞74,7236.1216,7657.1704
786,津崎上り場内1RB,7657.1704,8057.76
786,津崎上り出発2R,8057.76,8448.897
786,上り閉塞86,8448.897,8955.851
786,上り閉塞92,8955.851,9322.305
786,浜園上り場内1R,9322.305,9548.652
786,浜園上り出発2R,9548.652,10130.171
786,上り閉塞102,10130.171,10690.238
786,上り閉塞108,10690.238,11286.397
786,上り閉塞114,11286.397,11840.251
786,上り閉塞120,11840.251,12204.393
786,上り閉塞124,12204.393,12649.922
786,新野崎上り場内1RA,12649.922,13027.98
786,新野崎上り出発12R,13027.98,13441.224
786,上り閉塞136,13441.224,13925.326
786,上り閉塞142,13925.326,14390.927
786,上り閉塞146,14390.927,14891.118
786,江ノ原検車区上り場内1RB,14891.118,15343.25
