diaName,signalName,StartMeter,EndMeter
770,館浜上り出発4R,56.60376,361.9203
770,上り閉塞6,361.9203,559.2422
770,上り閉塞8,559.2422,1048.5916
770,駒野上り場内1RA,1048.5916,1467.4636
770,駒野上り場内2RA,1467.4636,1772.9939
770,駒野上り出発4R,1772.9939,2384.5679
770,上り閉塞26,2384.5679,2840.7703
770,上り閉塞30,2840.7703,3441.4473
770,上り閉塞36,3441.4473,4088.3323
770,上り閉塞42,4088.3323,4691.653
770,上り閉塞48,4691.653,5382.025
770,上り閉塞56,5382.025,6061.2466
770,上り閉塞62,6061.2466,6662.2627
770,上り閉塞68,6662.2627,7216.594
770,上り閉塞74,7216.594,7637.6416
770,津崎上り場内1RB,7637.6416,8038.245
770,津崎上り出発2R,8038.245,8429.38
770,上り閉塞86,8429.38,8936.3125
770,上り閉塞92,8936.3125,9302.813
770,浜園上り場内1R,9302.813,9529.172
770,浜園上り出発2R,9529.172,10110.669
770,上り閉塞102,10110.669,10670.72
770,上り閉塞108,10670.72,11266.871
770,上り閉塞114,11266.871,11820.724
770,上り閉塞120,11820.724,12184.857
770,上り閉塞124,12184.857,12630.387
770,新野崎上り場内1RA,12630.387,13008.454
770,新野崎上り出発12R,13008.454,13421.668
770,上り閉塞136,13421.668,13905.724
770,上り閉塞142,13905.724,14371.391
770,上り閉塞146,14371.391,14871.073
770,江ノ原検車区上り場内1RA,14871.073,15375.531
770,上り閉塞156,15375.531,15580.99
770,大道寺上り場内1RC,15580.99,15775.059
770,大道寺上り場内8R,15775.059,15917.58
