diaName,signalName,StartMeter,EndMeter
573,浜園入換101L,14.20372,256.8926
573,浜園下り出発1L,256.8926,827.3493
573,下り閉塞89,827.3493,1371.5186
573,津崎下り場内3LA,1371.5186,1737.9318
573,津崎下り出発1L,1737.9318,2253.1633
573,下り閉塞75,2253.1633,2625.823
573,下り閉塞71,2625.823,3023.9902
573,下り閉塞67,3023.9902,3709.6165
573,下り閉塞59,3709.6165,4273.8447
573,下り閉塞55,4273.8447,4774.3066
573,下り閉塞49,4774.3066,5273.2383
573,下り閉塞45,5273.2383,5674.544
573,下り閉塞41,5674.544,6310.5073
573,下り閉塞35,6310.5073,6996.876
573,下り閉塞27,6996.876,7509.4023
573,駒野下り場内11LA,7509.4023,8010.2954
573,駒野下り出発2L,8010.2954,8436.8955
573,駒野下り出発1L,8436.8955,8749.416
573,下り閉塞9,8749.416,8990.574
573,下り閉塞7,8990.574,9242.332
573,館浜下り場内1LD,9242.332,9691.789
