diaName,signalName,StartMeter,EndMeter
770,館浜上り出発4R,76.7832,382.0973
770,上り閉塞6,382.0973,579.4252
770,上り閉塞8,579.4252,1068.7742
770,駒野上り場内1RA,1068.7742,1487.6406
770,駒野上り場内2RA,1487.6406,1793.1821
770,駒野上り出発4R,1793.1821,2404.7476
770,上り閉塞26,2404.7476,2860.94
770,上り閉塞30,2860.94,3461.6292
770,上り閉塞36,3461.6292,4108.5103
770,上り閉塞42,4108.5103,4711.814
770,上り閉塞48,4711.814,5402.1943
770,上り閉塞56,5402.1943,6081.419
770,上り閉塞62,6081.419,6682.4277
770,上り閉塞68,6682.4277,7236.7764
770,上り閉塞74,7236.7764,7657.805
770,津崎上り場内1RB,7657.805,8058.4067
770,津崎上り出発2R,8058.4067,8449.547
770,上り閉塞86,8449.547,8956.496
770,上り閉塞92,8956.496,9322.986
770,浜園上り場内1R,9322.986,9549.355
770,浜園上り出発2R,9549.355,10130.883
770,上り閉塞102,10130.883,10690.913
770,上り閉塞108,10690.913,11287.066
770,上り閉塞114,11287.066,11840.926
770,上り閉塞120,11840.926,12205.08
770,上り閉塞124,12205.08,12650.585
770,新野崎上り場内1RA,12650.585,13028.613
770,新野崎上り出発12R,13028.613,13441.862
770,上り閉塞136,13441.862,13925.831
770,上り閉塞142,13925.831,14391.5625
770,上り閉塞146,14391.5625,14891.276
770,江ノ原検車区上り場内1RA,14891.276,15395.73
770,上り閉塞156,15395.73,15601.174
770,大道寺上り場内1R,15601.174,15795.259
770,大道寺上り場内8R,15795.259,15953.89
